商品id,一级品类,二级品类,商品标题,商品价格,省份,商品销量,店铺名称,店铺标签,先用后付,退货宝,风格,面料,版型,适用季节,销量下限
412905219109,汽车用品,电子,电子2025新款,296.31,陕西,200+人付款,品质汽车店,5年老店,未提供,未提供,,,,,200
819500016091,农资园艺,肥料,肥料官方正品,301.8,重庆,10万+人付款,时尚农资店,回头客1万,未提供,未提供,,,,,100000
294073109774,礼品鲜花,鲜花,鲜花2025新款,251.36,重庆,1000+人付款,渝时尚礼品店,极速发货,未提供,未提供,,,,,1000
917694178929,汽车用品,安全,安全官方正品,862.85,江苏,2000+人付款,诚信汽车店专卖店,,未提供,退货宝,,,,,2000
427974281407,礼品鲜花,礼品,礼品高品质,819.26,北京,5000+人付款,品质礼品店,皇冠店铺,未提供,未提供,,,,,5000
163310040084,美妆护肤,身体护理,身体护理2025新款,509.85,甘肃,2000+人付款,时尚美妆店,回头客5万,未提供,未提供,,,,,2000
200737515249,医药健康,计生用品,计生用品2025新款,831.35,北京,1000+人付款,京优品医药店旗舰店,回头客5万,未提供,未提供,,,,,1000
556974520673,钟表珠宝,项链,项链官方正品,1626.97,辽宁,200+人付款,优品钟表店,5年老店,未提供,未提供,,,,,200
978715430633,农资园艺,种子,种子2025新款,272.78,浙江,1000+人付款,品质农资店专卖店,皇冠店铺,未提供,未提供,,,,,1000
222504928943,美妆护肤,身体护理,身体护理官方正品,451.89,湖北,20万+人付款,时尚美妆店专卖店,5年老店,未提供,未提供,,,,,200000
123941140115,食品生鲜,粮油,粮油2025新款,125.75,湖南,100+人付款,湘诚信食品店旗舰店,极速发货,未提供,未提供,,,,,100
866732056555,玩具乐器,益智玩具,益智玩具官方正品,1647.4,重庆,2000+人付款,时尚玩具店旗舰店,极速发货,未提供,未提供,,,,,2000
349441192294,礼品鲜花,鲜花,鲜花高品质,158.83,四川,500+人付款,优品礼品店,回头客10万,未提供,未提供,,,,,500
157749076179,服饰鞋包,箱包,春季箱包修身热销,1266.75,安徽,5万+人付款,诚信服饰店专卖店,,未提供,退货宝,时尚风,,修身型,秋季,50000
628786255457,运动户外,运动鞋,秋季运动鞋修身热销,946.98,湖北,5万+人付款,优品运动店,金牌卖家,未提供,未提供,通勤风,,修身型,秋季,50000
657564606272,运动户外,运动鞋,春季运动鞋修身2025新款,618.25,河南,2000+人付款,优品运动店专卖店,,未提供,未提供,,,修身型,秋季,2000
685044502573,宠物用品,服饰,春季服饰百搭正品,122.87,安徽,2万+人付款,皖品质宠物店旗舰店,,未提供,未提供,通勤风,,,,20000
570729803387,礼品鲜花,礼盒,礼盒高品质,649.09,北京,1000+人付款,京时尚礼品店旗舰店,回头客5万,未提供,未提供,,,,,1000
196141428986,玩具乐器,儿童玩具,儿童玩具高品质,85.42,云南,2万+人付款,优品玩具店旗舰店,金牌卖家,未提供,未提供,,,,,20000
139038680579,礼品鲜花,鲜花,鲜花2025新款,1181.72,安徽,50万+人付款,诚信礼品店,金牌卖家,未提供,未提供,,,,,500000
812241941188,汽车用品,装饰,装饰2025新款,932.24,广西,200+人付款,品质汽车店旗舰店,回头客3千,未提供,未提供,,,,,200
990165572042,美妆护肤,彩妆,彩妆高品质,588.34,江苏,2000+人付款,诚信美妆店专卖店,回头客10万,先用后付,未提供,,,,,2000
524136043141,服饰鞋包,配饰,冬季配饰百搭热销,1212.48,台湾,200+人付款,品质服饰店,极速发货,未提供,未提供,,,修身型,春季,200
253322340975,图书音像,少儿,少儿官方正品,148.79,河南,1000+人付款,时尚图书店专卖店,正品保障,未提供,未提供,,,,,1000
677039213742,家居生活,家具,家具官方正品家用,240.54,云南,2000+人付款,时尚家居店专卖店,回头客3千,未提供,未提供,,,,,2000
851292492019,美妆护肤,身体护理,身体护理高品质,418.02,福建,2000+人付款,闽诚信美妆店,皇冠店铺,未提供,未提供,,,,,2000
721379910713,母婴用品,辅食,冬季辅食百搭热销,269.85,四川,1000+人付款,诚信母婴店专卖店,,未提供,未提供,,丝光棉,,夏季,1000
924769429786,宠物用品,护理,冬季护理修身正品,224.38,河南,500+人付款,豫品质宠物店旗舰店,皇冠店铺,未提供,退货宝,时尚风,,,,500
688405867067,礼品鲜花,永生花,永生花2025新款,514.99,福建,2000+人付款,诚信礼品店旗舰店,金牌卖家,未提供,未提供,,,,,2000
215784744607,图书音像,教材,教材官方正品,44.24,福建,1000+人付款,优品图书店旗舰店,极速发货,未提供,未提供,,,,,1000
376668198799,农资园艺,花卉,花卉官方正品,272.66,云南,500+人付款,品质农资店,正品保障,未提供,未提供,,,,,500
205906230675,汽车用品,电子,电子高品质,303.62,广东,5000+人付款,粤优品汽车店,正品保障,未提供,未提供,,,,,5000
909169693596,宠物用品,服饰,夏季服饰宽松正品,116.78,浙江,1000+人付款,诚信宠物店,极速发货,未提供,退货宝,,,,春季,1000
120363812461,玩具乐器,儿童玩具,儿童玩具官方正品,129.64,四川,1000+人付款,川诚信玩具店,正品保障,未提供,未提供,,,,,1000
573383697955,农资园艺,盆栽,盆栽官方正品,532.62,河南,5000+人付款,品质农资店专卖店,,未提供,未提供,,,,,5000
320090537656,图书音像,社科,社科高品质,205.61,四川,2000+人付款,优品图书店专卖店,回头客1万,未提供,未提供,,,,,2000
571122482763,家居生活,收纳,收纳官方正品办公,1237.14,湖南,5000+人付款,诚信家居店旗舰店,回头客5万,先用后付,未提供,,,,,5000
302855515237,医药健康,计生用品,计生用品高品质,1377.48,江苏,1万+人付款,诚信医药店,回头客10万,先用后付,未提供,,,,,10000
715756995452,服饰鞋包,男装,春季男装修身热销,1011.93,浙江,500+人付款,浙品质服饰店专卖店,5年老店,未提供,退货宝,休闲风,莫代尔,宽松型,秋季,500
763705279591,玩具乐器,手办,手办官方正品,578.38,辽宁,500+人付款,辽诚信玩具店专卖店,正品保障,未提供,未提供,,,,,500
729334815413,汽车用品,保养,保养官方正品,112.46,辽宁,2000+人付款,诚信汽车店,回头客3千,未提供,未提供,,,,,2000
830274477411,礼品鲜花,定制礼品,定制礼品官方正品,876.17,重庆,2000+人付款,渝品质礼品店专卖店,回头客10万,未提供,未提供,,,,,2000
896672781313,母婴用品,辅食,辅食宽松2025新款,1069.33,广东,500+人付款,品质母婴店专卖店,,未提供,未提供,休闲风,聚酯纤维,,夏季,500
296956886510,礼品鲜花,定制礼品,定制礼品2025新款,1417.66,河北,100+人付款,冀品质礼品店专卖店,金牌卖家,未提供,未提供,,,,,100
643708469702,玩具乐器,乐器,乐器官方正品,2495.07,广东,500+人付款,粤优品玩具店旗舰店,,未提供,退货宝,,,,,500
201637352536,美妆护肤,香水,香水2025新款,385.72,上海,500+人付款,品质美妆店,正品保障,未提供,未提供,,,,,500
173717469509,农资园艺,种子,种子高品质,39.83,广西,200+人付款,优品农资店,金牌卖家,未提供,未提供,,,,,200
616265736901,钟表珠宝,手链,手链官方正品,3372.17,台湾,5000+人付款,时尚钟表店旗舰店,金牌卖家,未提供,未提供,,,,,5000
786399096348,农资园艺,种子,种子2025新款,403.13,北京,1000+人付款,京优品农资店旗舰店,5年老店,未提供,未提供,,,,,1000
162237228111,服饰鞋包,童装,秋季童装宽松2025新款,769.41,湖北,2000+人付款,优品服饰店专卖店,,未提供,未提供,,聚酯纤维,宽松型,春秋季,2000
356718479841,食品生鲜,肉类,肉类2025新款,493.68,西藏,2万+人付款,品质食品店旗舰店,皇冠店铺,未提供,未提供,,,,,20000
938843557483,母婴用品,童装,童装百搭正品,416.68,广西,5000+人付款,时尚母婴店旗舰店,极速发货,未提供,未提供,休闲风,丝光棉,,,5000
277420069233,运动户外,运动服,冬季运动服宽松2025新款,1093.61,江苏,1000+人付款,诚信运动店旗舰店,5年老店,未提供,未提供,休闲风,,宽松型,春秋季,1000
655320785132,玩具乐器,手办,手办2025新款,1659.93,北京,1万+人付款,诚信玩具店旗舰店,回头客5万,未提供,退货宝,,,,,10000
953874399142,数码家电,手机,手机2025新款办公,3390.21,江西,1000+人付款,品质数码店,回头客3千,未提供,退货宝,,,,,1000
698798553170,数码家电,电脑,电脑2025新款户外,3170.29,江苏,1000+人付款,优品数码店专卖店,8年老店,未提供,未提供,,,,,1000
430411197242,美妆护肤,面部护理,面部护理官方正品,302.23,湖北,500+人付款,优品美妆店,回头客1万,未提供,未提供,,,,,500
987348497737,钟表珠宝,戒指,戒指官方正品,1631.21,四川,200+人付款,时尚钟表店,极速发货,未提供,未提供,,,,,200
780769760499,食品生鲜,粮油,粮油官方正品,181.18,河南,1000+人付款,时尚食品店专卖店,金牌卖家,未提供,退货宝,,,,,1000
761219701386,钟表珠宝,手链,手链2025新款,2379.96,福建,500+人付款,优品钟表店专卖店,5年老店,未提供,未提供,,,,,500
368286064361,玩具乐器,益智玩具,益智玩具2025新款,1750.34,广东,2000+人付款,粤诚信玩具店,,未提供,未提供,,,,,2000
320901483589,图书音像,少儿,少儿高品质,221.56,内蒙古,2000+人付款,品质图书店专卖店,5年老店,未提供,未提供,,,,,2000
237810797052,美妆护肤,面部护理,面部护理官方正品,214.96,福建,500+人付款,时尚美妆店专卖店,回头客1万,未提供,未提供,,,,,500
756009358683,汽车用品,安全,安全2025新款,373.24,四川,500+人付款,时尚汽车店,回头客3千,未提供,未提供,,,,,500
254917642782,图书音像,少儿,少儿高品质,150.15,湖北,5000+人付款,优品图书店,回头客10万,未提供,未提供,,,,,5000
851230465098,汽车用品,装饰,装饰2025新款,236.95,浙江,2000+人付款,诚信汽车店旗舰店,5年老店,未提供,未提供,,,,,2000
257860569658,美妆护肤,身体护理,身体护理高品质,361.69,湖北,2000+人付款,鄂诚信美妆店,回头客1万,未提供,未提供,,,,,2000
295365652930,图书音像,社科,社科高品质,46.99,江苏,2万+人付款,苏优品图书店旗舰店,回头客5万,未提供,未提供,,,,,20000
855041122102,家居生活,收纳,收纳2025新款户外,1154.73,河北,1万+人付款,时尚家居店专卖店,皇冠店铺,未提供,未提供,,,,,10000
546556586211,宠物用品,服饰,服饰百搭热销,119.64,河南,1000+人付款,豫诚信宠物店,8年老店,未提供,未提供,,,,春秋季,1000
304969581287,汽车用品,电子,电子官方正品,180.65,河北,1万+人付款,诚信汽车店旗舰店,皇冠店铺,未提供,未提供,,,,,10000
416056744388,钟表珠宝,手表,手表官方正品,2321.59,河南,500+人付款,品质钟表店专卖店,5年老店,未提供,未提供,,,,,500
599290585910,食品生鲜,肉类,肉类高品质,310.21,陕西,1000+人付款,诚信食品店旗舰店,金牌卖家,未提供,未提供,,,,,1000
826338523082,服饰鞋包,配饰,冬季配饰宽松2025新款,146.39,湖南,200+人付款,诚信服饰店旗舰店,正品保障,未提供,未提供,通勤风,莫代尔,,,200
860839376901,美妆护肤,面部护理,面部护理官方正品,159.86,台湾,2万+人付款,品质美妆店,皇冠店铺,未提供,未提供,,,,,20000
971466922218,农资园艺,花卉,花卉官方正品,814.52,河北,500+人付款,时尚农资店专卖店,,未提供,未提供,,,,,500
950707339843,汽车用品,装饰,装饰2025新款,1231.35,上海,1000+人付款,品质汽车店,回头客1万,未提供,未提供,,,,,1000
801242993935,家居生活,家具,家具官方正品办公,1423.4,浙江,100+人付款,时尚家居店旗舰店,正品保障,未提供,未提供,,,,,100
836843894539,数码家电,家电,家电2025新款家用,530.46,四川,5000+人付款,优品数码店,回头客5万,未提供,退货宝,,,,,5000
260599352953,服饰鞋包,配饰,配饰修身热销,386.81,山东,1000+人付款,优品服饰店旗舰店,,未提供,未提供,,,修身型,夏季,1000
608829650229,玩具乐器,手办,手办2025新款,238.65,海南,200+人付款,优品玩具店旗舰店,,未提供,未提供,,,,,200
315170315059,家居生活,装饰,装饰2025新款办公,2821.33,四川,500+人付款,优品家居店,8年老店,未提供,未提供,,,,,500
198033118486,食品生鲜,肉类,肉类高品质,152.16,黑龙江,5000+人付款,优品食品店,正品保障,未提供,未提供,,,,,5000
265862582958,玩具乐器,手办,手办2025新款,1843.04,上海,2000+人付款,沪优品玩具店,回头客3千,未提供,退货宝,,,,,2000
240982575603,农资园艺,肥料,肥料官方正品,100.26,内蒙古,2万+人付款,诚信农资店,金牌卖家,未提供,未提供,,,,,20000
130317938006,汽车用品,清洁,清洁高品质,329.72,辽宁,1000+人付款,品质汽车店,8年老店,先用后付,未提供,,,,,1000
770831325708,图书音像,经管,经管官方正品,83.14,河南,2万+人付款,诚信图书店,5年老店,先用后付,未提供,,,,,20000
512932317574,钟表珠宝,戒指,戒指高品质,2387.89,重庆,1000+人付款,诚信钟表店旗舰店,回头客3千,未提供,未提供,,,,,1000
117098252833,农资园艺,肥料,肥料2025新款,530.82,山东,1000+人付款,鲁诚信农资店旗舰店,金牌卖家,未提供,退货宝,,,,,1000
390334864548,服饰鞋包,箱包,箱包百搭热销,67.05,福建,1万+人付款,优品服饰店,正品保障,未提供,未提供,时尚风,丝光棉,宽松型,,10000
493898533785,运动户外,户外装备,户外装备百搭正品,542.39,江苏,200+人付款,苏诚信运动店专卖店,5年老店,未提供,未提供,时尚风,,,秋季,200
597533663986,宠物用品,玩具,秋季玩具修身热销,163.74,辽宁,2000+人付款,品质宠物店专卖店,金牌卖家,未提供,未提供,,,,夏季,2000
786223753657,钟表珠宝,手链,手链高品质,704.6,四川,1万+人付款,优品钟表店专卖店,回头客10万,未提供,未提供,,,,,10000
811099038199,家居生活,收纳,收纳2025新款办公,2980.62,四川,500+人付款,品质家居店专卖店,回头客5万,未提供,未提供,,,,,500
386248156545,钟表珠宝,手链,手链高品质,836.38,天津,5000+人付款,优品钟表店专卖店,5年老店,未提供,退货宝,,,,,5000
811159952166,母婴用品,辅食,辅食百搭2025新款,361.44,河南,1000+人付款,诚信母婴店,,未提供,未提供,通勤风,聚酯纤维,,,1000
277343334885,汽车用品,保养,保养官方正品,688.17,河南,2000+人付款,诚信汽车店旗舰店,极速发货,未提供,未提供,,,,,2000
351367500851,汽车用品,保养,保养2025新款,1143.52,广东,2000+人付款,品质汽车店,极速发货,未提供,未提供,,,,,2000
340797178208,宠物用品,服饰,服饰宽松热销,103.02,北京,50万+人付款,京时尚宠物店,极速发货,未提供,未提供,,,,春季,500000
679960999898,钟表珠宝,手表,手表2025新款,2567.49,上海,5万+人付款,沪诚信钟表店旗舰店,正品保障,未提供,未提供,,,,,50000
866201753662,图书音像,教材,教材高品质,220.3,湖北,500+人付款,鄂诚信图书店,皇冠店铺,未提供,未提供,,,,,500
521575986102,医药健康,医疗器械,医疗器械高品质,270.09,海南,200+人付款,诚信医药店专卖店,皇冠店铺,未提供,退货宝,,,,,200
329428193721,图书音像,社科,社科2025新款,153.63,江苏,500+人付款,诚信图书店专卖店,皇冠店铺,未提供,未提供,,,,,500
